churn,total_day_minutes,n_sms,total_eve_minutes,total_eve_calls,customer_service_rating,customer_happiness,customer_service_calls
0,15,34,32,0,1,5,0
1,15,28,0,8,3,0,3
1,18,15,17,3,1,11,4
0,18,17,21,45,2,10,2
0,17,36,22,9,3,18,4
0,18,21,6,20,3,2,0
0,19,1,17,12,2,19,3
0,18,16,30,17,3,2,0
0,17,30,37,22,1,13,4
0,17,21,34,11,3,14,0
0,16,33,17,34,3,15,0
0,17,2,36,29,3,1,0
0,19,14,21,18,3,9,2
0,18,7,37,39,1,18,0
0,15,8,14,16,2,16,4
0,16,38,27,9,3,9,4
0,18,23,21,45,3,3,0
0,15,14,37,9,1,16,0
0,17,39,11,23,3,5,1
0,18,1,33,37,2,12,0
0,12,24,32,49,1,15,0
0,17,38,15,24,2,15,0
1,17,35,20,8,1,14,5
0,18,7,27,16,2,9,0
0,16,39,39,41,2,4,3
0,18,36,25,37,3,14,0
0,18,34,9,43,3,14,3
0,17,7,33,27,3,17,2
0,16,28,30,38,2,6,0
0,18,38,10,18,3,2,0
0,15,10,18,38,3,2,4
0,18,17,18,48,3,16,3
0,17,4,17,22,3,0,0
0,18,32,28,5,3,0,0
0,16,26,10,7,3,12,3
0,18,15,20,11,2,11,0
1,17,10,42,3,1,5,4
0,18,15,7,24,1,15,4
0,18,22,19,4,3,13,3
0,17,12,24,13,3,4,1
0,19,0,26,24,2,7,4
1,17,25,43,25,3,0,5
0,18,12,1,44,2,5,4
1,17,38,33,14,3,1,4
0,18,34,1,34,3,18,3
0,16,5,8,28,3,17,0
0,14,11,13,24,1,7,2
0,17,28,18,29,1,6,0
0,16,29,20,5,2,12,0
0,18,1,29,5,1,3,0
0,18,38,13,2,2,8,0
0,17,20,22,24,2,10,0
0,16,24,43,9,2,18,3
0,17,17,37,18,2,13,4
0,18,39,8,20,1,17,0
1,17,0,37,16,0,3,3
0,18,13,24,9,3,1,0
0,17,2,14,5,2,14,0
0,18,0,41,49,3,18,4
1,18,12,36,6,1,11,4
0,18,2,19,39,3,5,0
0,17,28,36,37,2,14,4
0,15,10,25,24,3,10,0
0,17,4,20,35,3,2,0
0,18,16,9,36,3,5,3
0,16,34,35,9,1,18,0
0,18,9,36,17,3,4,0
0,16,0,30,27,3,3,4
0,18,12,13,48,3,0,0
1,14,21,36,45,3,14,5
0,17,37,3,38,2,10,0
0,17,31,40,24,3,5,4
0,17,34,9,45,3,18,4
0,17,0,23,40,3,6,4
0,16,5,8,1,3,13,0
0,17,32,5,32,3,16,0
0,17,4,23,16,1,9,2
0,16,23,30,21,2,1,3
0,17,31,5,1,3,18,0
0,19,23,19,33,2,18,2
1,18,13,39,47,3,2,4
0,15,31,35,43,3,1,4
0,16,21,28,37,3,16,4
0,17,30,16,5,2,3,0
0,17,25,2,14,3,1,3
0,17,7,1,29,3,9,0
0,12,3,35,11,3,1,4
1,15,32,0,1,2,7,5
1,17,2,24,37,1,9,5
0,18,17,32,3,2,13,2
0,18,5,27,35,3,9,0
0,18,6,12,20,3,2,0
0,15,13,9,12,3,16,0
0,16,13,29,37,1,17,0
0,18,31,9,28,2,2,0
0,18,25,23,39,3,10,0
0,19,30,35,18,3,12,3
0,17,16,30,11,3,5,0
0,18,38,32,29,2,5,0
0,18,28,31,15,3,9,2
0,16,14,32,31,1,10,0
0,19,0,36,46,2,16,3
0,17,0,3,37,3,18,0
0,19,3,29,41,1,19,3
0,16,16,33,18,2,3,0
0,17,28,4,49,1,16,2
0,15,6,31,43,3,1,4
0,19,4,39,24,2,8,0
0,10,9,19,27,3,10,0
0,17,34,21,28,3,12,3
0,17,32,3,27,2,13,0
0,18,1,32,27,3,0,0
0,18,22,23,37,3,11,4
0,16,19,43,31,2,19,0
0,17,8,42,38,2,13,0
0,16,28,1,20,2,9,3
0,18,6,24,41,3,14,0
0,15,2,30,44,3,11,2
0,18,19,0,13,2,7,0
0,18,30,39,11,3,13,0
0,18,30,14,37,3,2,0
0,18,19,23,25,3,18,0
0,15,38,11,10,3,1,0
0,10,6,42,27,3,5,0
0,17,20,39,47,3,16,4
0,18,0,15,23,3,3,3
0,18,12,38,8,3,5,3
0,16,18,24,47,2,2,0
0,18,35,15,10,2,8,0
0,18,18,11,17,3,18,1
1,17,24,13,34,2,1,5
0,15,24,18,24,3,9,0
1,19,31,37,4,1,6,4
0,17,35,27,7,2,2,0
0,14,35,27,14,3,3,0
0,15,1,15,28,2,19,0
0,17,35,31,6,3,2,0
0,17,17,43,14,2,14,0
0,18,29,41,41,2,7,0
0,18,12,2,15,3,15,3
0,18,23,7,22,3,7,0
0,18,17,9,10,2,19,4
0,15,35,7,24,3,14,0
0,17,24,43,37,2,11,0
0,18,36,37,25,3,8,3
0,13,33,9,2,2,19,0
0,17,26,34,35,3,2,3
0,17,12,40,32,3,18,3
0,16,11,24,41,2,1,3
0,18,3,39,7,2,7,3
0,16,4,4,41,3,11,0
0,17,14,28,1,2,4,0
0,19,11,7,7,3,17,0
1,14,9,35,1,3,0,5
1,18,2,29,34,1,3,4
0,17,8,5,43,2,17,0
0,15,23,8,21,3,0,0
0,18,3,34,26,3,1,2
0,18,2,13,11,1,16,2
0,17,19,42,39,3,8,2
0,14,27,20,10,3,10,3
0,15,11,24,25,3,17,2
0,15,1,10,39,2,7,0
0,18,20,2,44,2,18,0
0,17,28,13,26,2,11,0
0,12,2,1,37,3,5,0
0,18,34,5,38,2,15,4
0,17,6,4,1,3,14,3
0,17,11,7,22,3,11,0
0,19,13,21,6,3,17,4
0,17,5,7,3,1,12,3
0,18,10,19,43,2,4,0
0,17,28,19,8,2,18,0
0,17,0,26,3,2,8,2
0,17,26,32,42,3,17,0
1,17,0,41,43,1,10,4
0,15,0,2,22,3,18,5
0,17,26,8,10,3,18,0
1,18,6,19,29,3,2,5
0,15,24,4,31,2,10,3
0,18,10,30,33,1,16,2
0,17,35,18,2,2,5,0
0,18,8,33,37,3,7,3
0,16,14,25,21,3,7,4
0,16,28,43,32,3,18,4
0,17,30,28,5,2,19,3
0,17,4,40,48,3,7,0
1,17,7,35,24,1,9,3
0,18,18,23,40,1,9,0
0,17,5,32,43,2,3,1
0,17,15,6,15,1,3,0
1,18,33,2,4,3,10,5
0,18,12,11,19,2,10,0
1,13,0,41,47,3,7,5
0,18,30,1,12,2,9,3
0,18,2,38,49,1,19,0
0,16,28,6,30,3,12,2
0,14,0,10,36,2,8,4
0,18,6,41,24,2,17,0
0,18,34,34,38,2,18,3
0,17,0,12,46,2,7,4
1,0,12,26,13,3,6,5
0,17,34,1,4,2,2,0
0,18,4,18,22,3,16,0
0,17,11,41,4,3,6,2
0,19,0,28,40,3,16,0
0,17,2,38,40,3,1,3
0,15,0,4,36,3,13,0
0,19,28,24,44,1,6,0
0,16,19,31,8,2,13,4
0,17,0,18,32,1,12,0
0,17,10,22,18,3,13,4
0,17,26,9,1,3,15,0
0,15,22,21,12,3,17,3
1,17,35,36,8,2,10,5
0,13,4,43,49,2,7,4
0,18,21,5,37,2,4,0
0,17,16,23,39,3,19,3
0,17,10,38,44,2,15,0
0,17,0,26,34,1,4,0
0,17,1,33,1,1,9,0
0,17,37,40,33,1,5,0
0,18,32,42,41,3,12,4
0,16,11,17,28,3,3,0
0,19,26,34,32,3,4,2
0,17,0,31,31,2,11,0
0,16,19,34,16,3,9,2
1,19,11,29,25,3,10,5
0,15,19,21,43,1,19,3
0,17,37,18,31,3,15,4
0,17,25,37,28,3,14,0
1,19,39,31,23,3,11,5
0,18,20,42,20,3,18,0
0,19,23,37,49,3,12,0
0,16,0,15,1,1,5,0
0,18,36,17,37,3,9,0
1,17,25,34,31,3,14,5
0,19,0,28,35,3,0,0
0,17,14,42,42,1,19,2
0,15,29,1,37,2,17,0
0,17,27,12,30,3,0,0
0,16,35,20,35,3,14,4
0,17,39,14,45,2,5,0
0,17,26,33,13,3,9,0
0,18,4,2,14,2,12,0
0,16,3,18,17,3,13,3
0,17,31,15,15,3,2,0
0,17,0,40,42,2,6,0
0,16,37,14,10,2,15,0
0,17,0,14,42,2,5,0
0,16,12,39,13,2,13,0
0,18,4,26,14,1,11,0
0,18,10,3,44,2,14,0
0,14,25,14,4,2,19,0
1,18,38,8,20,3,4,5
0,17,14,34,16,2,0,0
1,18,30,31,17,2,0,0
0,16,13,9,17,2,0,0
0,18,3,8,45,3,1,4
0,17,3,33,13,2,6,2
0,16,21,5,25,3,16,4
0,17,12,29,32,3,13,0
0,14,17,20,4,3,10,3
0,17,0,22,21,3,19,3
0,16,12,34,36,3,11,0
1,18,17,35,48,1,2,3
0,17,5,23,22,3,15,0
0,16,36,27,10,3,1,0
0,17,23,25,1,2,10,0
0,18,28,1,24,2,16,0
0,18,36,11,37,2,2,0
0,18,25,10,6,1,18,0
0,0,12,19,8,3,14,0
0,17,9,13,30,2,16,3
0,18,37,31,39,3,17,0
0,17,31,11,24,2,5,4
0,17,37,32,16,3,4,0
0,16,34,41,30,3,2,0
0,17,0,6,1,3,3,0
0,18,5,26,8,3,1,0
0,17,0,5,15,3,6,0
0,17,23,20,8,3,18,0
0,18,17,8,1,2,19,4
1,18,36,34,22,3,12,5
0,17,39,9,12,1,3,0
0,16,38,29,24,2,6,4
0,16,0,2,27,3,0,0
1,16,19,25,37,2,11,5
0,17,33,20,47,1,7,0
0,17,31,26,23,2,19,0
0,18,24,33,0,3,2,4
1,16,39,22,24,3,0,3
0,17,8,35,18,3,16,0
0,18,25,36,32,1,18,0
0,17,14,4,32,2,18,3
1,16,33,31,3,1,9,3
0,17,20,11,26,3,18,2
0,18,7,32,38,2,6,0
0,17,17,4,7,1,10,2
0,0,2,12,49,2,12,0
1,17,33,38,34,1,2,4
0,17,18,27,49,2,7,0
0,16,2,30,17,3,19,0
0,17,33,26,15,1,17,0
0,15,28,25,35,3,17,0
0,15,39,0,3,2,1,3
0,17,13,42,19,3,13,3
0,18,28,25,46,1,7,0
0,18,6,20,22,1,10,0
0,17,18,24,15,3,8,0
0,18,4,0,28,3,14,0
0,14,33,19,45,3,19,3
0,18,39,30,39,3,12,0
0,17,3,36,11,0,19,0
1,15,39,4,20,2,0,5
0,18,0,0,6,3,6,0
0,17,24,3,2,2,5,2
0,18,34,15,7,3,13,0
0,16,38,42,30,2,18,3
0,15,8,30,1,2,8,3
0,17,33,35,40,1,15,0
0,17,26,9,29,2,16,0
0,18,30,1,15,1,10,0
0,18,35,15,35,3,17,2
0,17,15,39,15,3,5,0
0,18,14,15,31,2,16,4
0,18,4,11,23,2,11,0
0,16,12,39,47,3,16,0
0,16,15,4,9,2,12,2
0,16,28,1,46,3,15,0
0,17,15,5,11,2,19,0
0,17,8,35,29,3,17,0
0,18,31,34,47,1,0,0
0,18,37,29,32,2,4,0
0,11,0,32,13,3,9,4
0,18,8,7,6,2,14,0
0,16,39,14,17,3,1,2
0,17,5,26,18,1,6,0
0,16,7,40,24,1,7,0
0,16,24,37,39,1,0,0
0,19,29,12,12,1,4,0
0,17,16,7,44,2,19,0
0,19,38,38,5,2,15,0
0,18,2,20,21,2,10,0
0,17,2,19,13,3,19,0
0,18,31,35,34,2,14,1
0,16,19,14,25,3,3,0
0,18,32,26,28,3,7,0
0,17,34,33,29,3,1,0
0,18,31,19,43,1,6,0
1,14,8,31,29,3,0,5
0,17,5,24,13,3,14,4
0,18,33,11,3,2,19,3
0,15,35,31,34,0,14,4
0,17,35,31,9,1,3,0
0,18,26,17,29,2,18,0
0,16,22,39,10,2,19,3
0,17,2,5,29,3,11,4
0,17,37,35,33,3,9,2
0,17,29,37,8,2,19,4
0,18,4,22,4,3,3,4
0,0,29,28,22,2,4,0
0,18,8,25,26,3,11,0
0,18,31,3,42,2,13,4
0,16,25,1,1,3,18,0
0,16,39,11,20,3,8,0
0,18,25,39,32,2,17,0
0,16,36,30,38,3,8,0
0,16,34,15,27,1,17,0
0,17,0,5,28,3,6,3
0,18,39,7,19,2,1,0
0,18,0,27,28,3,13,4
0,19,0,12,23,3,0,0
0,18,3,36,1,2,18,0
0,17,3,11,26,3,3,3
0,17,30,14,27,2,2,0
0,18,31,2,32,1,12,0
0,18,19,11,33,2,12,0
0,17,32,1,29,3,14,4
0,16,27,15,28,2,4,4
0,18,9,41,17,3,19,4
0,16,28,16,4,2,9,4
0,16,38,5,9,2,6,0
0,17,1,39,29,2,3,0
1,17,0,5,7,3,12,5
0,18,8,16,34,2,11,0
0,18,35,19,31,2,18,0
0,16,38,36,33,3,4,0
0,19,5,28,6,2,10,0
0,18,29,29,5,2,5,2
0,17,36,10,3,3,17,0
0,14,27,38,41,2,19,0
0,18,32,36,48,3,17,0
0,17,10,13,28,3,13,4
0,16,15,10,25,3,10,0
0,16,23,25,36,2,8,0
0,17,34,15,26,3,8,0
0,17,4,7,8,3,5,0
0,16,10,42,31,1,18,0
0,16,21,25,6,3,8,3
1,18,22,31,43,3,0,0
0,15,9,24,48,2,13,0
